"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32"
"X201608",336.746510541868,425.436254233617,-74.2805913457206,-523.938772960655,-515.532820731956,-411.569135854238,-359.047262857182,-153.840686253434,-170.126207140552,-37.6862286641368,90.0775989863847,-149.508249883153,13.7271783433486,-129.293118347598,-85.7131666710392,59.7500233768917,-99.1100587312696,87.8431819722721,31.4344316266213,49.4613678043315,37.3442302640806,132.252128279023,-11.5487488843765,74.2988435417337,16.080347923722,92.5378547276938,138.996145387115,-55.0459046030369,-13.2240276839497,54.4589270926841,17.0192059732795,-10.9867736558744
"X201609",713.815127093781,794.944089314922,197.396498586518,-316.155027501252,-132.387621978119,60.0218682439582,-207.690777674815,148.903446282348,-22.5521454744184,-34.7085980433586,-85.8610013771722,-77.6978761669552,20.8568412423212,-145.368341460191,-143.655371705656,67.9886511664428,-98.4724780655206,99.3493832177932,32.1341272359914,34.5662089534412,90.9707138903132,-8.80610691639311,-23.2291689530163,-61.4970229752738,-87.0470798144034,-46.5280939800668,24.1265453948428,-19.8494845294397,15.3610286160356,44.2372174581817,-2.93211337245128,39.3091261898813
"X201610",258.002950793153,768.381402237752,11.9922422926841,-233.793578833779,-45.3070192040634,255.225883942567,-69.2870280203139,-8.48760770267721,-84.2988956336748,-94.9046113263417,-114.412407311867,17.7399315179023,-25.8933831451168,59.2647790356744,51.2528992656328,-149.604267924003,-105.231452738001,-34.3328687189253,31.2982879151794,-16.7760011319698,-37.8391376249568,119.80322699904,-89.6083437914845,-110.431446473169,72.6133301057525,24.6054006410134,19.0851122336448,-61.5579750853712,-2.94963749322747,8.60093590641158,8.28801561998706,-7.28867739036361
"X201611",627.465167568082,463.222457146096,-97.0709028443517,128.101927963083,-133.879230860086,185.700110178929,23.6725331495269,58.6402360323895,-122.130560729658,-20.8667866964792,63.6117858506571,166.690764824676,-8.69227750369012,38.22922920759,-46.3320808424573,-62.6664433950934,-87.7487527983499,-17.4742591538231,-27.2981524286467,-36.8231810308953,-20.578728386417,9.64380395124957,-21.0912980809749,-110.749855883731,-11.8684282982932,72.0242562710432,-42.1394738760885,22.0436920514735,29.245308765378,53.9510134406959,11.1129212287181,-14.9928414661878
"X201612",186.996101319331,248.21716277671,-276.186519704202,261.705679583801,-127.707103343081,-33.8092311300865,-44.010785376494,79.5307901974289,-114.995390033068,-171.332748530736,-74.9025981797078,304.45660417068,-121.884777661602,-40.1647702578419,-49.409824623135,-48.7413628306519,-105.790828086299,-32.6494280503894,17.8669127177396,1.0794017150721,52.885550570825,-23.9928898421375,15.0984808412019,11.553389302077,53.6935298468249,-111.467372193036,46.6325379695814,158.968319142199,-0.603508838249915,-10.8287151254727,15.029259081706,-12.205460803885
"X201701",812.741179439599,502.531199371459,83.1294606721177,223.354654492149,15.626852027672,6.56792066277039,-84.8851274925062,78.3270427398508,28.4109808067637,-42.7223438876999,26.2168941745329,-52.2256556646801,-176.108661146931,-15.4547247168493,153.416450341123,13.9515601441585,-122.33510593124,145.655001960883,-30.1131234794035,-145.358770717378,53.594851396922,-19.72396823665,-149.328017688977,101.576141318557,-23.3099466981166,-46.7173106196124,-8.73664032893323,75.0100597310293,60.1245623070798,14.8128956531041,-3.03257803788091,-18.5855961058278
"X201702",1182.10632453202,648.509088184121,187.705646221003,364.406027585139,184.046347192198,72.029243178671,179.806374981963,-46.9081733073318,60.018644033622,-251.059808364646,17.708244868964,-41.2074362076312,-123.718318777485,-157.658769659606,-40.9752341393875,-27.2494031285919,-158.931092667619,-63.5434276091553,-19.7971723386884,-56.8373995715234,60.8441126991009,41.2984001531005,110.237849650543,37.6053889923528,16.4748942914153,-9.18410641655278,18.7262851881089,3.17284254808217,-1.84144517106748,35.6443350913449,52.8240443093091,-14.0096352581185
"X201703",-805.795156467769,830.309455440193,-23.7545782428023,354.445940117069,192.895050857118,-179.394986793923,149.073987445572,-90.821402798401,-254.891350273964,-88.3133033065372,213.758100802263,-109.276993967929,-157.16021089127,-116.176979564169,143.074535413317,-119.820632138575,10.3472386991684,-112.326312712374,71.3536723378318,45.8550734184487,52.8418559889625,17.7319556213673,37.9579690612385,157.167153690343,71.3047212868908,-49.4943270942669,-26.8213905582297,-37.9378959404175,24.0308888074862,-81.5800266033983,6.04626344425914,-20.3234284209271
"X201704",93.6612434761612,549.840241240714,-365.103973854789,240.403501172563,-92.7430707692211,-4.1886487242314,140.765299444065,10.524451795119,22.6589580183191,-108.336451873621,160.375799266535,56.1415886244677,-49.7747812208322,-45.9734994818494,-125.630570199096,22.5059914113414,32.3928133809756,-101.277338925148,40.2226666106148,-46.7453266358848,74.7359301526844,55.3455708211576,4.23999117533152,75.3521715946331,-17.2538150716348,72.2374179789544,-25.7088215035664,48.6252440684991,3.71228864209363,-58.1754183234526,54.1178776999882,-24.0953371573123
"X201705",-870.689194884173,894.504925143365,-364.491989201312,109.726029921275,252.950316645669,-300.377419736309,247.327324425448,15.6818728111758,45.0658673489776,-158.995971106606,50.4353464464816,-126.618012786107,114.408997137894,-105.759397339305,4.32705338576132,25.1672697631189,125.265459452914,25.0409989368732,33.4370977533892,-55.130086981032,-57.3995599410222,-1.3766316027925,-2.98015736497311,15.6462839419789,-65.442903643376,50.3741440874206,-81.5287654914215,48.7531286966723,-11.300176640729,17.3858925690684,-43.2323969855049,0.792871605929357
"X201706",-627.735310367587,1003.7142645373,-180.163145650928,-61.532412248082,364.607456602342,-338.921210027963,459.94508747258,-93.1190187972555,35.2987574600537,-0.479322859088988,90.2587197955417,-41.0342671627354,26.6940890907568,-7.68715238189162,92.1548622618694,44.1398766255001,-18.480890981752,49.4189403078075,-1.92568704638556,-22.6462985767292,40.2954887390657,17.4126401691478,38.9973184963595,-82.5425024871157,21.8345512734122,21.4611333065631,-56.7900453058868,78.8282399457751,4.14845156523266,36.0320981990563,-44.2535331318977,-22.2585102652808
"X201707",-1414.81975775383,1099.89187723857,-508.196660424269,-161.395816407535,-1.13756192410138,-254.714013590242,290.124943329861,53.8961259810775,-58.8528953107512,44.4955281908662,-59.4363655054669,109.76510539758,-11.5510098689286,-8.61986158443313,-69.2534328940545,122.218267287552,35.6373839867898,84.684386895572,-20.4939033116237,-139.790570150304,104.645690600743,2.46262582308863,81.8179591933099,76.4935467350262,-20.1692069818883,34.3862965202006,76.2757641123402,-84.9444715220016,28.6338467129072,-45.5332789042366,11.4624690451012,1.7467267104816
"X201708",-791.857945638645,649.288746431949,-472.231853282362,-5.963371774416,-197.647471925702,-712.590415598538,-141.346150795505,-166.388435732311,134.332706121418,194.394173031981,35.4244553802386,54.7273308374783,4.70345832794311,-6.26396280363821,-46.1112149022837,45.0100291991084,2.65798994167626,81.8564565698763,30.3830603369642,-10.9709576144711,-25.784850447082,-31.9769099182548,-23.242157778138,-26.773023073025,41.0074275955495,-6.11083682478774,-24.2722555621752,-30.6439267646978,-35.4682229498338,-20.1765743051166,-35.7867314790518,32.0734878162377
"X201709",-362.37912248111,698.05330370795,-281.449065921561,278.089116538397,212.038085325306,-251.409398689103,70.0987602132376,-144.523591336148,213.582250633876,56.2493849350434,-144.174664491038,37.3510021534735,-35.1960976709453,74.3582613470495,-8.88541088391689,144.968328172903,-89.6163800383671,117.865904497469,72.0024704313937,-42.4140617504368,-69.8793223264781,-14.1447257608285,48.3114755578392,-48.9553854336959,-65.3674023347781,50.5418058671815,6.24850694445826,10.1960696394257,110.717255946439,51.4136841613545,1.66309011775589,17.1906278477609
"X201710",-1204.86765595825,1034.27256149113,-351.272827692843,134.211505295377,436.273563841257,32.1764263185097,144.992477372099,-337.025485117332,215.748763894019,-63.4964688693597,-52.9305998785738,9.81223721797605,51.5677783307524,51.2710794611213,-9.31812866284698,129.651094426956,-43.1072387716243,68.2424081755723,74.8003079653204,-81.2731461668928,52.2762245340019,65.5713133995214,-92.8324406258798,-86.1329008735075,-40.3133588991607,-62.8548683944146,43.4766753793698,-7.29984906689638,-17.1605423466536,13.0893217668858,-21.0618790230448,14.8867705595525
"X201711",-1039.37168975983,871.210874726599,-279.195487252223,110.711157757178,277.123093078707,-54.4013650506359,-209.183989407392,-177.981409425891,62.8397272477897,293.417302679916,-254.589257081559,4.98228047325054,-10.705352840699,-65.6935576840114,-77.9946470251726,-24.7730818510673,-1.21577947849129,-108.215995618892,-79.0484506714143,25.3683600957094,182.693513659489,-91.9683162702027,-57.4110720274229,-47.9453717628913,81.7798014415871,-90.8922410887871,8.22612966866529,17.0394801647653,3.81269124089374,-20.6990594266873,38.626268720094,29.5547326154015
"X201712",-130.206761039469,155.85150899314,-517.228912108633,564.608970493757,94.4226835783357,-172.289169050837,-54.670139539625,-76.384889608722,-123.631403714975,-87.565317702682,-200.417676484087,-127.034100273672,-19.1116980447842,41.2715531445322,13.4237370413313,-112.336180772983,78.5845192148955,99.9596449424769,-8.96420481281347,40.4604360129081,-139.350161583927,-15.6292225069046,-99.5011316550784,127.905512154951,117.089869561192,97.814878306076,44.457933779443,93.5069545052016,3.63484176444403,52.5579387540404,-10.7516259616345,18.1077817758835
"X201801",-476.117955828177,639.325955657465,-231.83374647681,281.967411576867,197.634287640041,-33.5202142158553,-24.6035159117749,-70.8265737020402,3.20354084994562,59.089925453392,-46.9092744845481,-18.6203536329627,-14.9797212623203,191.576466281635,23.5089367110744,-62.3502713234962,-51.9977760893966,15.628948554959,29.6100312388146,-7.80336529901645,-74.0318423566664,52.6435082939183,108.540490680663,-68.7245759154014,-34.2755540218592,-2.83907644136146,-50.1196761734593,-7.2953499772977,-43.9175147380863,0.351185662684256,12.5129405118452,-38.5830176277635
"X201802",733.174812196326,281.752513764139,-296.809027877672,327.724762280666,152.852617763024,58.4868255500962,-270.519720722224,-233.184523329305,-35.1034999641847,23.6306191601775,-201.422544169171,-188.173776745007,79.8893381167484,81.6858783388987,-90.1876589632181,101.290305461399,-40.5043118675203,-29.9276305803627,-11.2919586556353,-1.40451445535041,-94.9706856842006,-6.97820443535168,55.0771303610718,17.6470692600789,6.31665501044704,9.93507678618478,-4.55742597179508,-35.1991725946594,-22.8399820541226,41.7631201292039,8.96296141729693,-49.2666095222283
"X201803",-143.32916448356,542.323458603654,-270.577331993326,333.512766120306,155.083513698215,326.704836835914,-244.732499417608,-205.651391967725,71.1214591544453,-82.0688011754992,2.21965519235515,-179.274057460801,-38.4003304414908,137.694594364262,-96.8085781141667,-26.3653904748094,78.5206809501408,-173.771779490357,65.8753324025449,-26.4692370361137,-76.0227890356985,-101.151081942609,6.85289701442189,25.4943744291328,24.7973184215417,-61.1242384652743,-60.0519399479378,-59.1365887328792,41.616474708372,26.5441254652568,-58.7940378363754,-13.3690378805255
"X201804",-54.9345258719898,821.357898941361,-188.036534595061,194.968077676452,-70.6930711875049,291.223648965866,-77.1479537333329,18.4105835663945,87.4552230625754,131.963317940527,-57.0164631791944,-15.1201494647184,28.988030089767,80.3019574993758,-94.6784258930958,7.33113973848492,-43.8107861800448,85.5349316620996,-85.8635421262077,-16.6840062171399,104.843971356336,45.2679517920527,33.1328235330198,34.5464769506301,63.6327005765225,-95.099286721158,-55.7236443583064,-35.17783657971,-19.3443085053538,49.1748204804793,-44.2872661526423,-1.88795434216727
"X201805",-910.736105632254,767.28211972394,-212.120286660957,135.037535811349,-87.6539900776342,305.567795566471,-158.60276706814,89.6306994018305,-14.7752490344576,51.4360864076021,7.20092886719803,-88.1397327141467,20.5500149894985,-31.5207838555352,-56.436967272855,-41.504288821077,47.9648140379683,-62.5036289135084,-10.9096142077391,55.413486456712,-109.460827500112,78.8359109343632,-74.4977467865074,-91.2720067501608,66.2454020275872,11.429422097173,7.432960934789,50.079942445096,44.504313455841,-43.730836065562,37.253206155799,-43.3220479914422
"X201806",-804.291998327966,861.019812280144,-395.237214570751,191.771654589534,-194.198050511987,250.351848491306,-57.075068269992,-25.3251060454958,-0.942041136552636,115.578213267755,-79.2223546809426,264.969172472233,65.8638634986699,163.394964461012,52.6570681811429,100.085541788045,-8.94796347890293,-102.263383379021,98.7159736332957,41.5793010167913,-21.4495876241663,32.0802826205482,32.9274260126828,50.5995049246816,43.411693397979,76.2510454834542,8.85173892076341,-18.9294783870883,-48.9956581252214,16.8651949579261,-25.1695018741079,-0.790012658067965
"X201807",-1631.67066644739,720.089964781768,-444.650681582066,-76.0514222278948,-262.153818669713,172.547142907207,-78.3699504663583,193.149863261816,28.1791278133723,109.340359193515,-184.880386086262,71.9263053857024,20.0661676402906,18.4301870307881,175.162497195003,-0.353284679335097,122.395337257549,70.6292772359566,15.6827070137692,2.62199612286939,-97.2664135611482,4.15228083722773,67.1662486938415,5.26194707495,-110.290425690379,18.2420012004374,-21.2365946565732,22.6506813529145,16.733940391469,-79.5911896223238,-72.0000554590297,-9.16856493297103
"X201808",-699.997339500253,262.73355359274,-508.962771472527,159.09702820877,-691.872231996609,42.4193753415946,-168.489691692373,-203.743400303184,26.8380863530689,-5.70133490186528,88.7166457766444,-46.993418891516,-49.8172099916216,-27.8525693659472,-18.4230186186243,113.140970451803,-4.0501372749136,-38.513898462583,-14.9531602641545,162.817438560474,-53.8733125827754,-71.5227202842921,31.9077091734635,51.2695227286998,-54.8506868062166,-30.7131284999024,-55.4070729496402,56.5699288374062,35.7610578843147,18.5295799840699,75.0444789882083,89.0756578104317
"X201809",-509.602379161125,536.495773237887,-202.908503642045,202.215487363469,-160.323548406369,271.919282001736,12.2609620281479,-95.852345629294,48.2778089707516,-96.6848269985906,32.7084686238255,-24.0139922325484,40.1843510309941,-46.7379147324067,48.7595224481226,59.3736915183728,-73.6865572275299,-25.2080515679742,-71.6932631439599,108.291072704898,38.0084741888256,48.437490081458,-30.8824026861643,30.6136422111841,67.3140439311855,-24.001676965309,28.9438858481371,11.7353821085536,-26.7618888454835,-106.185945964837,45.6746042068452,-5.10049004649557
"X201810",-1530.85075206626,483.625083095632,-302.576937818099,254.452295624061,-52.2974178989053,321.468827343198,26.8046873750224,-25.165788703124,-31.1632822761204,-28.3140201948086,130.026687629418,-158.022405323533,-109.499018946994,-154.187524131291,146.108185727565,-111.020540833486,-43.3312368741566,68.6512062141713,-47.3699601174996,105.868981530479,-73.6592484803132,-52.0648997173404,28.0477599110594,-49.2292982046479,-90.6334029265027,-74.895017524526,-48.513860085254,-107.412880481585,28.7763670593796,-52.1293298238592,37.085471323011,5.50772818316605
"X201811",-1733.836590939,281.049342729398,-651.923653741522,436.444362798517,-220.783328319806,365.843551117143,-144.136658734536,21.7299215345464,-36.4656664946839,4.78074260928918,50.7677433932059,-129.181785714501,-97.4376160591634,-200.864105051386,18.5379655787743,50.9943431815758,103.491462419909,-35.9842962934835,18.182058875772,-25.0658219737095,95.998622177595,12.42879160611,34.391516700129,-69.1987974983492,-75.6419500277502,-29.0705104175022,70.838774952817,14.3138708572046,23.2527248018617,-6.76897250112157,31.4551807350115,-21.3420734953864
"X201812",-1514.1622702441,-376.503324235883,-883.715974044476,942.264817344102,-570.714374599117,171.190226152624,69.384095827944,172.915904970541,-212.046431509032,-102.954764368724,193.320776856773,9.16083597526378,-92.338378765947,-150.742665646639,-43.3596053610334,-19.6392715337462,76.9377784165109,40.5460976973347,-120.110634838925,-28.1684820023976,-36.2964455156716,-105.978132710934,-38.1969091974911,-89.4453818218055,-29.6645712569474,30.998208786182,70.8928721740014,-20.3902459838226,-65.0921056884081,57.1214670039865,-43.2984386373469,-24.0621460758067
